SiteNumber, SiteName, SiteCategory, SiteAgency, SiteLongitude, SiteLatitude, SiteNWISURL
"385732104204501","SC01206233CBD TKD27","GW","USGS",-104.34570830,38.95900556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385732104204501"
"385807104485001","SC01206731AAA USAF ACADEMY AIRFIELD DR, CO","GW","USGS",-104.81390830,38.96861389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385807104485001"
"385818104525901","SC01206727CCA USAF ACADEMY NR W MONUMENT CR RD, CO","GW","USGS",-104.88300000,38.97152778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385818104525901"
"385821104194601","SC01206227CBC TKD24","GW","USGS",-104.32930280,38.97250278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385821104194601"
"385827104525201","SC01206727CAC USAF ACA RD 601 NR W MONUMENT CK, CO","GW","USGS",-104.88117500,38.97418610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385827104525201"
"385837090594701","Troy (2)","GW","USGS",-90.99608330,38.97711110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385837090594701"
"385845090583801","Troy (1)","GW","USGS",-90.97666670,38.97913889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385845090583801"
"385900104494501","SC01206630BBB USAF ACADEMY NR MONUMENT CREEK 2, CO","GW","USGS",-104.82923610,38.98326667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=385900104494501"
"390129104344401","SC01206408ABC TDW33","GW","USGS",-104.57899720,39.02479444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390129104344401"
"390148104285401","SC01206306DDB TDW21","GW","USGS",-104.48158060,39.02986389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390148104285401"
"390150090542801","Cuivre River State Park","GW","USGS",-90.90777780,39.03055556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390150090542801"
"390156074533401","090333-- Pump Pond N Obs","GW","USGS",-74.89239330,39.03233520,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390156074533401"
"390207092570801","Arrow Rock","GW","USGS",-92.95241670,39.03530556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390207092570801"
"390333078370801"," Hrd-0301","GW","USGS",-78.61878060,39.05918330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390333078370801"
"390348078035501","46W175","GW","USGS",-78.06499810,39.06344010,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390348078035501"
"390425074544601","090089-- Oyster Lab 4 Obs","GW","USGS",-74.91239420,39.07372435,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390425074544601"
"390623077314201","50W  4C","GW","USGS",-77.52804540,39.10649516,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390623077314201"
"390651092125101","Hallsville","GW","USGS",-92.21388890,39.11416667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390651092125101"
"390740103055801","SC01105103BAA1 LKWD RT WELL","GW","USGS",-103.09993580,39.12777077,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390740103055801"
"390743077504501","48X 20","GW","USGS",-77.84576940,39.12851944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390743077504501"
"390750093233401","Mt. Leonard","GW","USGS",-93.39277780,39.13061110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390750093233401"
"390756104453801","SC01006634DD LDAW 2","GW","USGS",-104.75975280,39.13059720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390756104453801"
"390823096455101","RILEY OB05-15  10S 06E 33ACCD01","GW","USGS",-96.76421390,39.13981944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390823096455101"
"390841082535800","PI-3 OH","GW","OH015",-82.89955000,39.14480278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=OH015&site_no=390841082535800"
"390925111455301"," (D-19- 1)14dba- 1","GW","USGS",-111.76547830,39.15690600,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390925111455301"
"390945091494001","Mexico","GW","USGS",-91.82794440,39.16252778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390945091494001"
"390945094234001","Independence","GW","USGS",-94.39466670,39.16250000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390945094234001"
"390948078001601","46X125","GW","USGS",-78.00436940,39.16339444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=390948078001601"
"391020080244101"," Har-0165","GW","USGS",-80.41208330,39.17150000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391020080244101"
"391143104482501","SC01006608CA LDAW 6","GW","USGS",-104.80635830,39.19379720,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391143104482501"
"391149092072901","Centralia","GW","USGS",-92.12472220,39.19694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391149092072901"
"391214084470100","H-1 OH","GW","OH015",-84.78360830,39.20376389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=OH015&site_no=391214084470100"
"391222093185501","Marshall","GW","USGS",-93.31527780,39.20600000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391222093185501"
"391229104421901","SC01006506DB UDAW 1","GW","USGS",-104.70521940,39.20622220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391229104421901"
"391236094170201","Atherton","GW","USGS",-94.28411110,39.21000000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391236094170201"
"391308081064201"," Rit-0116","GW","USGS",-81.11166670,39.21902778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391308081064201"
"391542077423801","49Y  1 SOW 022","GW","USGS",-77.71026990,39.26176825,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391542077423801"
"391627085534401","BARTHOLOMEW 4 (BA 4)","GW","USGS",-85.89554660,39.27421786,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391627085534401"
"391654104464501","SC00906609DA LDAW 7","GW","USGS",-104.77959440,39.28015278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391654104464501"
"391656104473001","SC00906609CB DENV 1","GW","USGS",-104.79126110,39.27885278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391656104473001"
"391707095445901","09S 15E 09BADC01  PBPN MW1","GW","USGS",-95.74975000,39.28550278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391707095445901"
"391825091285101","Vandalia","GW","USGS",-91.48055560,39.30694444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391825091285101"
"391829104385301","SC00806534DA LDAW 15","GW","USGS",-104.64700280,39.30708610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391829104385301"
"391905084381000","BU-179 OH","GW","USGS",-84.63571940,39.31860278,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391905084381000"
"391907095441901","08S 15E 28DDDD01  PBPN MW3","GW","USGS",-95.73864170,39.31861389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391907095441901"
"391920078032201"," Ber-0840","GW","USGS",-78.05605560,39.32219444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391920078032201"
"391924104374101","SC00806526DA UDAW 14","GW","USGS",-104.62961670,39.32347500,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391924104374101"
"391929104574101","SC00806826DA DENV 2","GW","USGS",-104.96118610,39.32282778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391929104574101"
"391933075435001","Hb12-05","GW","USGS",-75.73050000,39.32580556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391933075435001"
"391948095512201","08S 14E 28ABCA01  PBPN MW7","GW","USGS",-95.85630280,39.32996944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=391948095512201"
"392016082272400","V-100 OH","GW","OH015",-82.45651110,39.33791944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=OH015&site_no=392016082272400"
"392022085371801","DECATUR 2 (DC 2)","GW","USGS",-85.62164250,39.33949460,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392022085371801"
"392045093302401","Carrollton","GW","USGS",-93.50641670,39.34569444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392045093302401"
"392058104364401","SC00806513DC LDAW 12","GW","USGS",-104.61235830,39.34967778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392058104364401"
"392104077554801"," Jef-0526","GW","USGS",-77.92971910,39.35121160,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392104077554801"
"392133104310201","SC00806414AA UDAW 12","GW","USGS",-104.51846110,39.35886110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392133104310201"
"392147090541901","Clarksville","GW","USGS",-90.90530560,39.36286110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392147090541901"
"392149104415501","SC00806517BB UDAW 5","GW","USGS",-104.69818610,39.36190000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392149104415501"
"392200078532001"," Min-0173","GW","USGS",-78.88886110,39.36663889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392200078532001"
"392235105003001","SC00806809BA DENV 5","GW","USGS",-105.00846110,39.37483889,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392235105003001"
"392236084334800","BU-70 OH","GW","USGS",-84.56327980,39.37672314,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392236084334800"
"392315095505801","08S 14E 04AADD01  PBPN MW10","GW","USGS",-95.84960280,39.38761944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392315095505801"
"392321092153901","Middle Grove","GW","USGS",-92.26100000,39.38919444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392321092153901"
"392336094550403","Weston","GW","USGS",-94.91791670,39.39336110,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392336094550403"
"392412104434201","SC00706636AC UDAW 3","GW","USGS",-104.72818610,39.40001944,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392412104434201"
"392553081281600","WA-2 OH","GW","OH015",-81.47087780,39.43127778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=OH015&site_no=392553081281600"
"392612086230001","MORGAN 5 (MG 5)","GW","USGS",-86.38333330,39.43666667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392612086230001"
"392616103591001","SC00705915CA LARA 3","GW","USGS",-103.98666110,39.43810000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392616103591001"
"392725077582401"," Ber-0445","GW","USGS",-77.97252780,39.45672220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392725077582401"
"392731075092401","110042-- Vocational School 2 Obs","GW","USGS",-75.15768338,39.45900397,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392731075092401"
"392732075092401","110043-- Vocational School 1 Obs","GW","USGS",-75.15768338,39.45900397,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392732075092401"
"392733075092401","110044-- Vocational School 3 Obs","GW","USGS",-75.15768338,39.45900397,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392733075092401"
"392757077501001"," Jef-0797","GW","USGS",-77.83608330,39.46591667,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392757077501001"
"392808084283600","BU-32 OH","GW","USGS",-84.47685280,39.46900000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392808084283600"
"392813092124701","Madison","GW","USGS",-92.21322220,39.47030556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392813092124701"
"392820087242601","VIGO 7 (VI 7)","GW","USGS",-87.40918690,39.47170330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392820087242601"
"392902084255900","BU-282 OH","GW","USGS",-84.43300000,39.48400000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392902084255900"
"392916104423601","SC00606531BD UDAW 10","GW","USGS",-104.70960560,39.48629167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392916104423601"
"392931076410301","BA Dc 444","GW","USGS",-76.68463060,39.49260000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392931076410301"
"392934104414901","SC00606532BB UDAW 4","GW","USGS",-104.69610560,39.49130000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=392934104414901"
"393040105003201","SC00606821CD DENV 6","GW","USGS",-105.00910560,39.50914167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393040105003201"
"393153083322000","FA-1 OH","GW","OH015",-83.53905830,39.53133610,"https://waterdata.usgs.gov/nwis/inventory?agency_code=OH015&site_no=393153083322000"
"393226104394401","SC00606509DD UDAW 9","GW","USGS",-104.66926110,39.53838330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393226104394401"
"393227104343401","SC00606408DBB DAWMAS19","GW","USGS",-104.57624170,39.54090830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393227104343401"
"393252104492101","SC00606607BDAB GRNDEV3","GW","USGS",-104.82309720,39.54773056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393252104492101"
"393253104484401","SC00606509BB GDAW1C","GW","USGS",-104.81238890,39.54827778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393253104484401"
"393259104491001","SC00606607ABCA GRNDAW4","GW","USGS",-104.81983330,39.54989444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393259104491001"
"393259113425501"," (C-15-17) 1bbc- 1","GW","USGS",-113.71525000,39.54980556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393259113425501"
"393310114475001","179  N20 E64 32CDAA2    USGS","GW","USGS",-114.79807530,39.55271470,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393310114475001"
"393318084190100","W-10 OH","GW","USGS",-84.31787220,39.55449444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393318084190100"
"393333074442401","010256-- Scholler 1 Obs","GW","USGS",-74.74016220,39.55928348,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393333074442401"
"393340075272201","331226-- Obs 7","GW","USGS",-75.45613889,39.56119444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393340075272201"
"393350104151701","SC00606106AA DENV 12","GW","USGS",-104.25474170,39.56444167,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393350104151701"
"393423086161001","MORGAN 4 (MG 4)","GW","USGS",-86.26941620,39.57309339,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393423086161001"
"393522085555401","SHELBY 3 (SH 3)","GW","USGS",-85.93166670,39.58944444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393522085555401"
"393544093075601","Mendon","GW","USGS",-93.13222220,39.59555556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393544093075601"
"393616086134502","JOHNSON 10 (JO 10)","GW","USGS",-86.22921389,39.60453330,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393616086134502"
"393619087043001","PARKE 6 (PA 6)","GW","USGS",-87.07501380,39.60532010,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393619087043001"
"393749079190301","GA Bc   1","GW","USGS",-79.31772220,39.62977778,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393749079190301"
"393750090333101","171-5-22-1183 (Scott IDOA CRN)","GW","USGS",-90.55881670,39.63047220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393750090333101"
"393804116165801","139  N20 E51 06CCC 1    MUD SPRINGS DEEP","GW","USGS",-116.28272220,39.63430830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393804116165801"
"393804116165802","139  N20 E51 06CCC 2    MUD SPRINGS SHALLOW","GW","USGS",-116.28272220,39.63430830,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393804116165802"
"393851077343001","WA Bk  25","GW","USGS",-77.57481389,39.64746389,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393851077343001"
"393902103554001","SC00505806BBD1 DTX10A MUDDY CREEK","GW","USGS",-103.92777780,39.65055556,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393902103554001"
"393928113522601"," (C-13-18)28dab-1","GW","USGS",-113.87471510,39.65771990,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393928113522601"
"393943085490901","SHELBY 2 (SH 2)","GW","USGS",-85.81914620,39.66198975,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393943085490901"
"393959079555901","Mng-0586","GW","USGS",-79.93297220,39.66650000,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=393959079555901"
"394008077005601","CL Ad  47","GW","USGS",-77.01525958,39.66898968,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394008077005601"
"394013093400201","Dawn","GW","USGS",-93.66713890,39.67047220,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394013093400201"
"394025084162800","MT-49 OH","GW","OH015",-84.27438610,39.67366967,"https://waterdata.usgs.gov/nwis/inventory?agency_code=OH015&site_no=394025084162800"
"394036116183401","139  N21 E50 23AABD1    USGS-MX","GW","USGS",-116.31130000,39.67718056,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394036116183401"
"394156092030201","Shelbina","GW","USGS",-92.05100000,39.69869444,"https://waterdata.usgs.gov/nwis/inventory?agency_code=USGS&site_no=394156092030201"
